factura_id,documento_id,cliente,tipo_canal,pais,fecha_factura,fecha_vencimiento,plazo_dias,valor_cop,dias_mora,estado,pagada
FV-96078,OC-96078,Rappi,Marketplace,Colombia,2026-04-12,2026-05-12,30,5301360,0,Pagada,True
FV-96079,OC-96079,Fithub,Especializado,Colombia,2026-04-12,2026-05-27,45,1436050,0,Pagada,True
FV-96080,OC-96080,Fithub,Especializado,Colombia,2026-04-12,2026-05-27,45,1436015,0,Pagada,True
FV-96081,OC-96081,Fithub,Especializado,Colombia,2026-04-12,2026-05-27,45,1455790,0,Pagada,True
FV-96082,OC-96082,Fithub,Especializado,Colombia,2026-04-13,2026-05-28,45,1393735,0,Pagada,True
FV-96083,OC-96083,Tiendas naturistas,Especializado,Colombia,2026-04-09,2026-05-24,45,1677276,0,Pagada,True
FV-96084,OC-96084,Tiendas naturistas,Especializado,Colombia,2026-04-13,2026-05-28,45,1717344,0,Pagada,True
FV-96085,OC-96085,Tiendas naturistas,Especializado,Colombia,2026-04-09,2026-05-24,45,1674720,0,Pagada,True
FV-96086,OC-96086,Tiendas naturistas,Especializado,Colombia,2026-04-11,2026-05-26,45,1663668,0,Pagada,True
FV-96087,OC-96087,Paranice US,Internacional,Estados Unidos,2026-04-10,2026-04-25,15,2197200,0,Pagada,True
FV-96088,OC-96088,Paranice US,Internacional,Estados Unidos,2026-04-13,2026-04-28,15,2232800,0,Pagada,True
FV-96089,OC-96089,Paranice US,Internacional,Estados Unidos,2026-04-10,2026-04-25,15,2267550,0,Pagada,True
FV-96090,OC-96090,Distribuidor CR,Internacional,Costa Rica,2026-04-12,2026-05-27,45,2397255,0,Pagada,True
FV-96091,OC-96091,Distribuidor CR,Internacional,Costa Rica,2026-04-09,2026-05-24,45,2371250,0,Pagada,True
FV-96092,OC-96092,Éxito,Retail,Colombia,2026-04-14,2026-06-13,60,15954534,0,Pagada,True
FV-96093,OC-96093,Carulla,Retail,Colombia,2026-04-11,2026-06-10,60,6668250,0,Pagada,True
FV-96094,OC-96094,Carulla,Retail,Colombia,2026-04-10,2026-06-09,60,6657030,0,Pagada,True
FV-96095,OC-96095,Rappi,Marketplace,Colombia,2026-04-10,2026-05-10,30,2048624,0,Pagada,True
FV-96096,OC-96096,Rappi,Marketplace,Colombia,2026-04-10,2026-05-10,30,1984283,0,Pagada,True
FV-96097,OC-96097,Rappi,Marketplace,Colombia,2026-04-13,2026-05-13,30,2039037,0,Pagada,True
FV-96098,OC-96098,Fithub,Especializado,Colombia,2026-04-12,2026-05-27,45,5905690,0,Pagada,True
FV-96099,OC-96099,Tiendas naturistas,Especializado,Colombia,2026-04-14,2026-05-29,45,1077264,0,Pagada,True
FV-96100,OC-96100,Tiendas naturistas,Especializado,Colombia,2026-04-14,2026-05-29,45,851580,0,Pagada,True
FV-96101,OC-96101,Tiendas naturistas,Especializado,Colombia,2026-04-11,2026-05-26,45,981576,0,Pagada,True
FV-96102,OC-96102,Tiendas naturistas,Especializado,Colombia,2026-04-12,2026-05-27,45,948096,0,Pagada,True
FV-96103,OC-96103,Tiendas naturistas,Especializado,Colombia,2026-04-14,2026-05-29,45,1015560,0,Pagada,True
FV-96104,OC-96104,Tiendas naturistas,Especializado,Colombia,2026-04-14,2026-05-29,45,938916,0,Pagada,True
FV-96105,OC-96105,Paranice US,Internacional,Estados Unidos,2026-04-12,2026-04-27,15,2040100,0,Pagada,True
FV-96106,OC-96106,Paranice US,Internacional,Estados Unidos,2026-04-10,2026-04-25,15,2139900,0,Pagada,True
FV-96107,OC-96107,Paranice US,Internacional,Estados Unidos,2026-04-12,2026-04-27,15,2246950,0,Pagada,True
FV-96108,OC-96108,Paranice US,Internacional,Estados Unidos,2026-04-12,2026-04-27,15,2053100,0,Pagada,True
FV-96109,OC-96109,Distribuidor CR,Internacional,Costa Rica,2026-04-12,2026-05-27,45,2224985,0,Pagada,True
FV-96110,OC-96110,Distribuidor CR,Internacional,Costa Rica,2026-04-11,2026-05-26,45,2196215,0,Pagada,True
FV-96111,OC-96111,Éxito,Retail,Colombia,2026-04-11,2026-06-10,60,17842384,0,Pagada,True
FV-96112,OC-96112,Carulla,Retail,Colombia,2026-04-13,2026-06-12,60,2412742,0,Pagada,True
FV-96113,OC-96113,Carulla,Retail,Colombia,2026-04-11,2026-06-10,60,2477002,0,Pagada,True
FV-96114,OC-96114,Carulla,Retail,Colombia,2026-04-12,2026-06-11,60,2437188,0,Pagada,True
FV-96115,OC-96115,Carulla,Retail,Colombia,2026-04-11,2026-06-10,60,2533510,0,Pagada,True
FV-96116,OC-96116,Carulla,Retail,Colombia,2026-04-11,2026-06-10,60,2436032,0,Pagada,True
FV-96117,OC-96117,Rappi,Marketplace,Colombia,2026-04-13,2026-05-13,30,2888161,0,Pagada,True
FV-96118,OC-96118,Rappi,Marketplace,Colombia,2026-04-15,2026-05-15,30,2938767,0,Pagada,True
FV-96119,OC-96119,Fithub,Especializado,Colombia,2026-04-15,2026-05-30,45,1147615,0,Pagada,True
FV-96120,OC-96120,Fithub,Especializado,Colombia,2026-04-15,2026-05-30,45,1223250,0,Pagada,True
FV-96121,OC-96121,Fithub,Especializado,Colombia,2026-04-15,2026-05-30,45,1155770,0,Pagada,True
FV-96122,OC-96122,Fithub,Especializado,Colombia,2026-04-11,2026-05-26,45,1144010,0,Pagada,True
FV-96123,OC-96123,Tiendas naturistas,Especializado,Colombia,2026-04-11,2026-05-26,45,5215752,0,Pagada,True
FV-96124,OC-96124,Paranice US,Internacional,Estados Unidos,2026-04-11,2026-04-26,15,7725600,0,Pagada,True
FV-96125,OC-96125,Distribuidor CR,Internacional,Costa Rica,2026-04-15,2026-05-30,45,4160660,0,Pagada,True
FV-96126,OC-96126,Éxito,Retail,Colombia,2026-04-12,2026-06-11,60,2800852,0,Pagada,True
FV-96127,OC-96127,Éxito,Retail,Colombia,2026-04-16,2026-06-15,60,2775012,0,Pagada,True
FV-96128,OC-96128,Éxito,Retail,Colombia,2026-04-15,2026-06-14,60,2740638,0,Pagada,True
FV-96129,OC-96129,Éxito,Retail,Colombia,2026-04-14,2026-06-13,60,2683654,0,Pagada,True
FV-96130,OC-96130,Éxito,Retail,Colombia,2026-04-15,2026-06-14,60,2697152,0,Pagada,True
FV-96131,OC-96131,Éxito,Retail,Colombia,2026-04-15,2026-06-14,60,2686408,0,Pagada,True
FV-96132,OC-96132,Éxito,Retail,Colombia,2026-04-15,2026-06-14,60,2736694,0,Pagada,True
FV-96133,OC-96133,Carulla,Retail,Colombia,2026-04-13,2026-06-12,60,3194946,0,Pagada,True
FV-96134,OC-96134,Carulla,Retail,Colombia,2026-04-15,2026-06-14,60,3198992,0,Pagada,True
FV-96135,OC-96135,Carulla,Retail,Colombia,2026-04-15,2026-06-14,60,3241764,0,Pagada,True
FV-96136,OC-96136,Carulla,Retail,Colombia,2026-04-13,2026-06-12,60,3254038,0,Pagada,True
FV-96137,OC-96137,Rappi,Marketplace,Colombia,2026-04-14,2026-05-14,30,1112364,0,Pagada,True
FV-96138,OC-96138,Rappi,Marketplace,Colombia,2026-04-15,2026-05-15,30,1100298,0,Pagada,True
FV-96139,OC-96139,Rappi,Marketplace,Colombia,2026-04-15,2026-05-15,30,1153577,0,Pagada,True
FV-96140,OC-96140,Rappi,Marketplace,Colombia,2026-04-12,2026-05-12,30,1156277,0,Pagada,True
FV-96141,OC-96141,Fithub,Especializado,Colombia,2026-04-15,2026-05-30,45,5480055,0,Pagada,True
FV-96142,OC-96142,Tiendas naturistas,Especializado,Colombia,2026-04-14,2026-05-29,45,5152104,0,Pagada,True
FV-96143,OC-96143,Paranice US,Internacional,Estados Unidos,2026-04-15,2026-04-30,15,1537750,0,Pagada,True
FV-96144,OC-96144,Paranice US,Internacional,Estados Unidos,2026-04-14,2026-04-29,15,1659450,0,Pagada,True
FV-96145,OC-96145,Paranice US,Internacional,Estados Unidos,2026-04-15,2026-04-30,15,1597850,0,Pagada,True
FV-96146,OC-96146,Paranice US,Internacional,Estados Unidos,2026-04-16,2026-05-01,15,1517250,0,Pagada,True
FV-96147,OC-96147,Paranice US,Internacional,Estados Unidos,2026-04-12,2026-04-27,15,1582250,0,Pagada,True
FV-96148,OC-96148,Distribuidor CR,Internacional,Costa Rica,2026-04-14,2026-05-29,45,1144850,0,Pagada,True
FV-96149,OC-96149,Distribuidor CR,Internacional,Costa Rica,2026-04-15,2026-05-30,45,1135015,0,Pagada,True
FV-96150,OC-96150,Distribuidor CR,Internacional,Costa Rica,2026-04-15,2026-05-30,45,1115800,0,Pagada,True
FV-96151,OC-96151,Éxito,Retail,Colombia,2026-04-17,2026-06-16,60,5484030,0,Pagada,True
FV-96152,OC-96152,Éxito,Retail,Colombia,2026-04-15,2026-06-14,60,5483792,0,Pagada,True
FV-96153,OC-96153,Éxito,Retail,Colombia,2026-04-17,2026-06-16,60,5556144,0,Pagada,True
FV-96154,OC-96154,Carulla,Retail,Colombia,2026-04-14,2026-06-13,60,10758144,0,Pagada,True
FV-96155,OC-96155,Rappi,Marketplace,Colombia,2026-04-15,2026-05-15,30,2957342,0,Pagada,True
FV-96156,OC-96156,Rappi,Marketplace,Colombia,2026-04-13,2026-05-13,30,2955355,0,Pagada,True
FV-96157,OC-96157,Fithub,Especializado,Colombia,2026-04-15,2026-05-30,45,1491560,0,Pagada,True
FV-96158,OC-96158,Fithub,Especializado,Colombia,2026-04-14,2026-05-29,45,1517810,0,Pagada,True
FV-96159,OC-96159,Fithub,Especializado,Colombia,2026-04-14,2026-05-29,45,1486275,0,Pagada,True
FV-96160,OC-96160,Tiendas naturistas,Especializado,Colombia,2026-04-15,2026-05-30,45,3151152,0,Pagada,True
FV-96161,OC-96161,Tiendas naturistas,Especializado,Colombia,2026-04-16,2026-05-31,45,3110796,0,Pagada,True
FV-96162,OC-96162,Paranice US,Internacional,Estados Unidos,2026-04-13,2026-04-28,15,2216400,0,Pagada,True
FV-96163,OC-96163,Paranice US,Internacional,Estados Unidos,2026-04-14,2026-04-29,15,2137150,0,Pagada,True
FV-96164,OC-96164,Paranice US,Internacional,Estados Unidos,2026-04-17,2026-05-02,15,2290600,121,Vencida +90,False
FV-96165,OC-96165,Paranice US,Internacional,Estados Unidos,2026-04-13,2026-04-28,15,2196350,0,Pagada,True
FV-96166,OC-96166,Distribuidor CR,Internacional,Costa Rica,2026-04-14,2026-05-29,45,814065,0,Pagada,True
FV-96167,OC-96167,Distribuidor CR,Internacional,Costa Rica,2026-04-15,2026-05-30,45,832860,0,Pagada,True
FV-96168,OC-96168,Distribuidor CR,Internacional,Costa Rica,2026-04-17,2026-06-01,45,841750,0,Pagada,True
FV-96169,OC-96169,Distribuidor CR,Internacional,Costa Rica,2026-04-17,2026-06-01,45,843850,0,Pagada,True
FV-96170,OC-96170,Distribuidor CR,Internacional,Costa Rica,2026-04-17,2026-06-01,45,753340,0,Pagada,True
FV-96171,OC-96171,Distribuidor CR,Internacional,Costa Rica,2026-04-14,2026-05-29,45,762685,0,Pagada,True
FV-96172,OC-96172,Éxito,Retail,Colombia,2026-04-17,2026-06-16,60,9022716,0,Pagada,True
FV-96173,OC-96173,Éxito,Retail,Colombia,2026-04-17,2026-06-16,60,8968996,0,Pagada,True
FV-96174,OC-96174,Carulla,Retail,Colombia,2026-04-17,2026-06-16,60,9767010,0,Pagada,True
FV-96175,OC-96175,Rappi,Marketplace,Colombia,2026-04-15,2026-05-15,30,2598096,0,Pagada,True
FV-96176,OC-96176,Rappi,Marketplace,Colombia,2026-04-17,2026-05-17,30,2649871,106,Vencida +90,False
FV-96177,OC-96177,Fithub,Especializado,Colombia,2026-04-14,2026-05-29,45,2920890,0,Pagada,True
FV-96178,OC-96178,Fithub,Especializado,Colombia,2026-04-16,2026-05-31,45,2870035,0,Pagada,True
FV-96179,OC-96179,Tiendas naturistas,Especializado,Colombia,2026-04-17,2026-06-01,45,2911860,0,Pagada,True
FV-96180,OC-96180,Tiendas naturistas,Especializado,Colombia,2026-04-17,2026-06-01,45,2942892,0,Pagada,True
FV-96181,OC-96181,Paranice US,Internacional,Estados Unidos,2026-04-14,2026-04-29,15,1335850,0,Pagada,True
FV-96182,OC-96182,Paranice US,Internacional,Estados Unidos,2026-04-14,2026-04-29,15,1420350,0,Pagada,True
FV-96183,OC-96183,Paranice US,Internacional,Estados Unidos,2026-04-16,2026-05-01,15,1392400,0,Pagada,True
FV-96184,OC-96184,Paranice US,Internacional,Estados Unidos,2026-04-17,2026-05-02,15,1423250,0,Pagada,True
FV-96185,OC-96185,Paranice US,Internacional,Estados Unidos,2026-04-15,2026-04-30,15,1433550,0,Pagada,True
FV-96186,OC-96186,Distribuidor CR,Internacional,Costa Rica,2026-04-16,2026-05-31,45,4758110,0,Pagada,True
FV-96187,OC-96187,Éxito,Retail,Colombia,2026-04-19,2026-06-18,60,5499840,0,Pagada,True
FV-96188,OC-96188,Éxito,Retail,Colombia,2026-04-18,2026-06-17,60,5513780,0,Pagada,True
FV-96189,OC-96189,Éxito,Retail,Colombia,2026-04-16,2026-06-15,60,5562060,0,Pagada,True
FV-96190,OC-96190,Carulla,Retail,Colombia,2026-04-19,2026-06-18,60,4404326,0,Pagada,True
FV-96191,OC-96191,Carulla,Retail,Colombia,2026-04-18,2026-06-17,60,4452062,0,Pagada,True
FV-96192,OC-96192,Carulla,Retail,Colombia,2026-04-18,2026-06-17,60,4424250,0,Pagada,True
FV-96193,OC-96193,Rappi,Marketplace,Colombia,2026-04-18,2026-05-18,30,1690926,0,Pagada,True
FV-96194,OC-96194,Rappi,Marketplace,Colombia,2026-04-15,2026-05-15,30,1580446,0,Pagada,True
FV-96195,OC-96195,Rappi,Marketplace,Colombia,2026-04-15,2026-05-15,30,1672575,0,Pagada,True
FV-96196,OC-96196,Fithub,Especializado,Colombia,2026-04-15,2026-05-30,45,1228570,0,Pagada,True
FV-96197,OC-96197,Fithub,Especializado,Colombia,2026-04-15,2026-05-30,45,1186570,0,Pagada,True
FV-96198,OC-96198,Fithub,Especializado,Colombia,2026-04-17,2026-06-01,45,1154195,0,Pagada,True
FV-96199,OC-96199,Fithub,Especializado,Colombia,2026-04-19,2026-06-03,45,1192415,0,Pagada,True
FV-96200,OC-96200,Tiendas naturistas,Especializado,Colombia,2026-04-17,2026-06-01,45,1510488,0,Pagada,True
FV-96201,OC-96201,Tiendas naturistas,Especializado,Colombia,2026-04-18,2026-06-02,45,1539792,0,Pagada,True
FV-96202,OC-96202,Tiendas naturistas,Especializado,Colombia,2026-04-16,2026-05-31,45,1540404,0,Pagada,True
FV-96203,OC-96203,Paranice US,Internacional,Estados Unidos,2026-04-19,2026-05-04,15,3992550,0,Pagada,True
FV-96204,OC-96204,Paranice US,Internacional,Estados Unidos,2026-04-18,2026-05-03,15,4069600,0,Pagada,True
FV-96205,OC-96205,Distribuidor CR,Internacional,Costa Rica,2026-04-18,2026-06-02,45,1591345,0,Pagada,True
FV-96206,OC-96206,Distribuidor CR,Internacional,Costa Rica,2026-04-15,2026-05-30,45,1596490,0,Pagada,True
FV-96207,OC-96207,Distribuidor CR,Internacional,Costa Rica,2026-04-19,2026-06-03,45,1561210,0,Pagada,True
FV-96208,OC-96208,Éxito,Retail,Colombia,2026-04-20,2026-06-19,60,5194316,0,Pagada,True
FV-96209,OC-96209,Éxito,Retail,Colombia,2026-04-17,2026-06-16,60,5175276,0,Pagada,True
FV-96210,OC-96210,Éxito,Retail,Colombia,2026-04-20,2026-06-19,60,5177282,0,Pagada,True
FV-96211,OC-96211,Carulla,Retail,Colombia,2026-04-18,2026-06-17,60,4520436,0,Pagada,True
FV-96212,OC-96212,Carulla,Retail,Colombia,2026-04-17,2026-06-16,60,4469368,0,Pagada,True
FV-96213,OC-96213,Carulla,Retail,Colombia,2026-04-17,2026-06-16,60,4499186,0,Pagada,True
FV-96214,OC-96214,Rappi,Marketplace,Colombia,2026-04-17,2026-05-17,30,1645844,0,Pagada,True
FV-96215,OC-96215,Rappi,Marketplace,Colombia,2026-04-16,2026-05-16,30,1698305,0,Pagada,True
FV-96216,OC-96216,Rappi,Marketplace,Colombia,2026-04-19,2026-05-19,30,1621875,0,Pagada,True
FV-96217,OC-96217,Fithub,Especializado,Colombia,2026-04-20,2026-06-04,45,2437645,0,Pagada,True
FV-96218,OC-96218,Fithub,Especializado,Colombia,2026-04-18,2026-06-02,45,2544220,0,Pagada,True
FV-96219,OC-96219,Tiendas naturistas,Especializado,Colombia,2026-04-19,2026-06-03,45,5740956,0,Pagada,True
FV-96220,OC-96220,Paranice US,Internacional,Estados Unidos,2026-04-20,2026-05-05,15,8507150,0,Pagada,True
FV-96221,OC-96221,Distribuidor CR,Internacional,Costa Rica,2026-04-20,2026-06-04,45,4609010,0,Pagada,True
FV-96222,OC-96222,Éxito,Retail,Colombia,2026-04-18,2026-06-17,60,9826476,0,Pagada,True
FV-96223,OC-96223,Éxito,Retail,Colombia,2026-04-20,2026-06-19,60,9834160,0,Pagada,True
FV-96224,OC-96224,Carulla,Retail,Colombia,2026-04-19,2026-06-18,60,2091238,0,Pagada,True
FV-96225,OC-96225,Carulla,Retail,Colombia,2026-04-18,2026-06-17,60,2110482,0,Pagada,True
FV-96226,OC-96226,Carulla,Retail,Colombia,2026-04-19,2026-06-18,60,2140776,0,Pagada,True
FV-96227,OC-96227,Carulla,Retail,Colombia,2026-04-20,2026-06-19,60,2139620,0,Pagada,True
FV-96228,OC-96228,Carulla,Retail,Colombia,2026-04-20,2026-06-19,60,2115718,0,Pagada,True
FV-96229,OC-96229,Rappi,Marketplace,Colombia,2026-04-17,2026-05-17,30,1032565,0,Pagada,True
FV-96230,OC-96230,Rappi,Marketplace,Colombia,2026-04-20,2026-05-20,30,1077757,0,Pagada,True
FV-96231,OC-96231,Rappi,Marketplace,Colombia,2026-04-17,2026-05-17,30,984638,0,Pagada,True
FV-96232,OC-96232,Rappi,Marketplace,Colombia,2026-04-17,2026-05-17,30,960972,106,Vencida +90,False
FV-96233,OC-96233,Rappi,Marketplace,Colombia,2026-04-21,2026-05-21,30,1017262,0,Pagada,True
FV-96234,OC-96234,Fithub,Especializado,Colombia,2026-04-21,2026-06-05,45,4449970,0,Pagada,True
FV-96235,OC-96235,Tiendas naturistas,Especializado,Colombia,2026-04-19,2026-06-03,45,1608624,0,Pagada,True
FV-96236,OC-96236,Tiendas naturistas,Especializado,Colombia,2026-04-18,2026-06-02,45,1536048,0,Pagada,True
FV-96237,OC-96237,Tiendas naturistas,Especializado,Colombia,2026-04-18,2026-06-02,45,1536696,0,Pagada,True
FV-96238,OC-96238,Tiendas naturistas,Especializado,Colombia,2026-04-18,2026-06-02,45,1620684,0,Pagada,True
FV-96239,OC-96239,Paranice US,Internacional,Estados Unidos,2026-04-18,2026-05-03,15,4086950,0,Pagada,True
FV-96240,OC-96240,Paranice US,Internacional,Estados Unidos,2026-04-18,2026-05-03,15,4084450,0,Pagada,True
FV-96241,OC-96241,Distribuidor CR,Internacional,Costa Rica,2026-04-21,2026-06-05,45,1185415,0,Pagada,True
FV-96242,OC-96242,Distribuidor CR,Internacional,Costa Rica,2026-04-17,2026-06-01,45,1175930,0,Pagada,True
FV-96243,OC-96243,Distribuidor CR,Internacional,Costa Rica,2026-04-19,2026-06-03,45,1136415,0,Pagada,True
FV-96244,OC-96244,Distribuidor CR,Internacional,Costa Rica,2026-04-20,2026-06-04,45,1183245,0,Pagada,True
FV-96245,OC-96245,Éxito,Retail,Colombia,2026-04-20,2026-06-19,60,7169444,0,Pagada,True
FV-96246,OC-96246,Éxito,Retail,Colombia,2026-04-21,2026-06-20,60,7210516,0,Pagada,True
FV-96247,OC-96247,Carulla,Retail,Colombia,2026-04-21,2026-06-20,60,5710946,0,Pagada,True
FV-96248,OC-96248,Carulla,Retail,Colombia,2026-04-19,2026-06-18,60,5826818,0,Pagada,True
FV-96249,OC-96249,Rappi,Marketplace,Colombia,2026-04-22,2026-05-22,30,2632871,0,Pagada,True
FV-96250,OC-96250,Rappi,Marketplace,Colombia,2026-04-19,2026-05-19,30,2607010,0,Pagada,True
FV-96251,OC-96251,Fithub,Especializado,Colombia,2026-04-21,2026-06-05,45,2962855,0,Pagada,True
FV-96252,OC-96252,Fithub,Especializado,Colombia,2026-04-20,2026-06-04,45,2924075,0,Pagada,True
FV-96253,OC-96253,Tiendas naturistas,Especializado,Colombia,2026-04-21,2026-06-05,45,1910088,0,Pagada,True
FV-96254,OC-96254,Tiendas naturistas,Especializado,Colombia,2026-04-19,2026-06-03,45,1972944,0,Pagada,True
FV-96255,OC-96255,Tiendas naturistas,Especializado,Colombia,2026-04-20,2026-06-04,45,1930680,0,Pagada,True
FV-96256,OC-96256,Paranice US,Internacional,Estados Unidos,2026-04-22,2026-05-07,15,6581800,0,Pagada,True
FV-96257,OC-96257,Distribuidor CR,Internacional,Costa Rica,2026-04-19,2026-06-03,45,1357755,0,Pagada,True
FV-96258,OC-96258,Distribuidor CR,Internacional,Costa Rica,2026-04-22,2026-06-06,45,1373015,0,Pagada,True
FV-96259,OC-96259,Distribuidor CR,Internacional,Costa Rica,2026-04-20,2026-06-04,45,1437485,0,Pagada,True
FV-96260,OC-96260,Éxito,Retail,Colombia,2026-04-19,2026-06-18,60,7723644,0,Pagada,True
FV-96261,OC-96261,Éxito,Retail,Colombia,2026-04-20,2026-06-19,60,7693486,0,Pagada,True
FV-96262,OC-96262,Carulla,Retail,Colombia,2026-04-23,2026-06-22,60,13286214,0,Pagada,True
FV-96263,OC-96263,Rappi,Marketplace,Colombia,2026-04-19,2026-05-19,30,2105249,0,Pagada,True
FV-96264,OC-96264,Rappi,Marketplace,Colombia,2026-04-21,2026-05-21,30,1988808,0,Pagada,True
FV-96265,OC-96265,Rappi,Marketplace,Colombia,2026-04-20,2026-05-20,30,2099344,0,Pagada,True
FV-96266,OC-96266,Fithub,Especializado,Colombia,2026-04-20,2026-06-04,45,2807700,0,Pagada,True
FV-96267,OC-96267,Fithub,Especializado,Colombia,2026-04-23,2026-06-07,45,2885680,0,Pagada,True
FV-96268,OC-96268,Tiendas naturistas,Especializado,Colombia,2026-04-21,2026-06-05,45,1542456,0,Pagada,True
FV-96269,OC-96269,Tiendas naturistas,Especializado,Colombia,2026-04-20,2026-06-04,45,1526652,0,Pagada,True
FV-96270,OC-96270,Tiendas naturistas,Especializado,Colombia,2026-04-19,2026-06-03,45,1542888,0,Pagada,True
FV-96271,OC-96271,Paranice US,Internacional,Estados Unidos,2026-04-23,2026-05-08,15,9444300,0,Pagada,True
FV-96272,OC-96272,Distribuidor CR,Internacional,Costa Rica,2026-04-22,2026-06-06,45,2355290,0,Pagada,True
FV-96273,OC-96273,Distribuidor CR,Internacional,Costa Rica,2026-04-21,2026-06-05,45,2370410,0,Pagada,True
FV-96274,OC-96274,Éxito,Retail,Colombia,2026-04-23,2026-06-22,60,8729534,0,Pagada,True
FV-96275,OC-96275,Éxito,Retail,Colombia,2026-04-20,2026-06-19,60,8681186,0,Pagada,True
FV-96276,OC-96276,Carulla,Retail,Colombia,2026-04-22,2026-06-21,60,12183390,0,Pagada,True
FV-96277,OC-96277,Rappi,Marketplace,Colombia,2026-04-21,2026-05-21,30,1650044,0,Pagada,True
FV-96278,OC-96278,Rappi,Marketplace,Colombia,2026-04-24,2026-05-24,30,1642356,0,Pagada,True
FV-96279,OC-96279,Rappi,Marketplace,Colombia,2026-04-22,2026-05-22,30,1577890,0,Pagada,True
FV-96280,OC-96280,Fithub,Especializado,Colombia,2026-04-22,2026-06-06,45,5792885,0,Pagada,True
FV-96281,OC-96281,Tiendas naturistas,Especializado,Colombia,2026-04-20,2026-06-04,45,6389892,0,Pagada,True
FV-96282,OC-96282,Paranice US,Internacional,Estados Unidos,2026-04-23,2026-05-08,15,3408000,115,Vencida +90,False
FV-96283,OC-96283,Paranice US,Internacional,Estados Unidos,2026-04-24,2026-05-09,15,3448250,0,Pagada,True
FV-96284,OC-96284,Distribuidor CR,Internacional,Costa Rica,2026-04-24,2026-06-08,45,1581335,0,Pagada,True
FV-96285,OC-96285,Distribuidor CR,Internacional,Costa Rica,2026-04-22,2026-06-06,45,1563345,0,Pagada,True
FV-96286,OC-96286,Distribuidor CR,Internacional,Costa Rica,2026-04-22,2026-06-06,45,1532580,0,Pagada,True
FV-96287,OC-96287,Éxito,Retail,Colombia,2026-04-22,2026-06-21,60,8365292,0,Pagada,True
FV-96288,OC-96288,Éxito,Retail,Colombia,2026-04-23,2026-06-22,60,8315686,0,Pagada,True
FV-96289,OC-96289,Carulla,Retail,Colombia,2026-04-21,2026-06-20,60,2474282,0,Pagada,True
FV-96290,OC-96290,Carulla,Retail,Colombia,2026-04-24,2026-06-23,60,2394790,0,Pagada,True
FV-96291,OC-96291,Carulla,Retail,Colombia,2026-04-21,2026-06-20,60,2387344,0,Pagada,True
FV-96292,OC-96292,Carulla,Retail,Colombia,2026-04-25,2026-06-24,60,2356268,0,Pagada,True
FV-96293,OC-96293,Carulla,Retail,Colombia,2026-04-24,2026-06-23,60,2288642,0,Pagada,True
FV-96294,OC-96294,Rappi,Marketplace,Colombia,2026-04-23,2026-05-23,30,1776636,0,Pagada,True
FV-96295,OC-96295,Rappi,Marketplace,Colombia,2026-04-23,2026-05-23,30,1845716,0,Pagada,True
FV-96296,OC-96296,Rappi,Marketplace,Colombia,2026-04-25,2026-05-25,30,1851820,0,Pagada,True
FV-96297,OC-96297,Fithub,Especializado,Colombia,2026-04-21,2026-06-05,45,1654975,0,Pagada,True
FV-96298,OC-96298,Fithub,Especializado,Colombia,2026-04-25,2026-06-09,45,1646925,0,Pagada,True
