mes,cadena,ciudad,sku,producto,categoria,pdv_activos,unidades_sell_in,unidades_sell_out,valor_sell_out_cop,rotacion_und_pdv_mes,dias_sin_stock,inventario_cadena_und
2025-09,Fithub,Cali,HAR-AVE,Harina de Avena,Avena & Harinas,2,15,14,539700,7.0,0,1
2025-09,Fithub,Cali,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,2,64,60,3078000,30.0,4,4
2025-09,Fithub,Cali,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2,19,17,872100,8.5,3,2
2025-09,Fithub,Cali,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,2,59,58,2975400,29.0,4,1
2025-09,Fithub,Cali,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,2,22,21,849450,10.5,0,1
2025-09,Fithub,Cali,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,2,25,20,809000,10.0,3,5
2025-09,Fithub,Cartagena,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,1,19,18,693900,18.0,0,1
2025-09,Fithub,Cartagena,COM-3GRA,Three Pack GranOLA,Combos,1,6,5,595250,5.0,8,1
2025-09,Fithub,Cartagena,COM-3SPR,Three Pack Spread,Combos,1,2,1,158400,1.0,0,1
2025-09,Fithub,Cartagena,COM-WAF,Mini Wafflera,Combos,1,4,3,369000,3.0,4,1
2025-09,Fithub,Cartagena,ESP-CIN,Golden Cinnamon Roll,Esparcibles,1,10,8,478000,8.0,2,2
2025-09,Fithub,Cartagena,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,1,2,1,59750,1.0,6,1
2025-09,Fithub,Cartagena,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,1,35,30,1792500,30.0,0,5
2025-09,Fithub,Cartagena,ESP-PB,Peanutty Banana Shake,Esparcibles,1,22,19,1135250,19.0,3,3
2025-09,Fithub,Cartagena,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,1,12,9,702900,9.0,6,3
2025-09,Fithub,Cartagena,GRA-CHI,Chip Cookie,GranOLAS,1,22,16,747200,16.0,1,6
2025-09,Fithub,Cartagena,GRA-FUD,Fudge Cake,GranOLAS,1,10,9,420300,9.0,4,1
2025-09,Fithub,Cartagena,GRA-PIS,Pistachio Cookie,GranOLAS,1,26,21,1161300,21.0,6,5
2025-09,Fithub,Cartagena,GRA-VAN,Vanilla Shortbread,GranOLAS,1,27,24,1120800,24.0,1,3
2025-09,Fithub,Cartagena,HAR-ALM,Harina de Almendra,Avena & Harinas,1,16,12,511200,12.0,5,4
2025-09,Fithub,Cartagena,HAR-AVE,Harina de Avena,Avena & Harinas,1,12,11,424050,11.0,1,1
2025-09,Fithub,Cartagena,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,1,17,12,615600,12.0,5,5
2025-09,Fithub,Cartagena,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,1,7,6,307800,6.0,0,1
2025-09,Fithub,Cartagena,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,1,28,20,1026000,20.0,3,8
2025-09,Fithub,Cartagena,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,1,46,45,1820250,45.0,1,1
2025-09,Fithub,Cartagena,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,1,31,23,930350,23.0,0,8
2025-09,Fithub,Cartagena,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1,35,31,1253950,31.0,0,4
2025-09,Fithub,Medellín,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,4,5,3,115650,0.75,4,2
2025-09,Fithub,Medellín,COM-3GRA,Three Pack GranOLA,Combos,4,9,8,952400,2.0,3,1
2025-09,Fithub,Medellín,COM-3SPR,Three Pack Spread,Combos,4,8,6,950400,1.5,5,2
2025-09,Fithub,Medellín,COM-WAF,Mini Wafflera,Combos,4,2,1,123000,0.25,0,1
2025-09,Fithub,Medellín,ESP-BABY,Baby Spreads,Esparcibles,4,42,40,960000,10.0,8,2
2025-09,Fithub,Medellín,ESP-CIN,Golden Cinnamon Roll,Esparcibles,4,2,1,59750,0.25,3,1
2025-09,Fithub,Medellín,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,4,9,7,418250,1.75,0,2
2025-09,Fithub,Medellín,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,4,22,18,1075500,4.5,3,4
2025-09,Fithub,Medellín,ESP-PB,Peanutty Banana Shake,Esparcibles,4,2,1,59750,0.25,1,1
2025-09,Fithub,Medellín,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,4,18,16,1249600,4.0,0,2
2025-09,Fithub,Medellín,GRA-FUD,Fudge Cake,GranOLAS,4,12,10,467000,2.5,1,2
2025-09,Fithub,Medellín,GRA-PIS,Pistachio Cookie,GranOLAS,4,11,10,553000,2.5,4,1
2025-09,Fithub,Medellín,GRA-VAN,Vanilla Shortbread,GranOLAS,4,33,31,1447700,7.75,1,2
2025-09,Fithub,Medellín,HAR-ALM,Harina de Almendra,Avena & Harinas,4,27,19,809400,4.75,0,8
2025-09,Fithub,Medellín,HAR-AVE,Harina de Avena,Avena & Harinas,4,66,57,2197350,14.25,7,9
2025-09,Fithub,Medellín,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,4,34,31,1590300,7.75,3,3
2025-09,Fithub,Medellín,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,4,5,4,205200,1.0,0,1
2025-09,Fithub,Medellín,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,4,4,3,153900,0.75,0,1
2025-09,Fithub,Medellín,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,4,125,119,4813550,29.75,5,6
2025-09,Fithub,Medellín,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,4,12,10,404500,2.5,3,2
2025-09,Fithub,Medellín,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,4,29,23,930350,5.75,0,6
2025-09,Fithub,Pereira,COM-3GRA,Three Pack GranOLA,Combos,1,1,0,0,0.0,0,1
2025-09,Fithub,Pereira,COM-WAF,Mini Wafflera,Combos,1,1,1,123000,1.0,5,0
2025-09,Fithub,Pereira,ESP-BABY,Baby Spreads,Esparcibles,1,5,4,96000,4.0,4,1
2025-09,Fithub,Pereira,ESP-CIN,Golden Cinnamon Roll,Esparcibles,1,2,1,59750,1.0,4,1
2025-09,Fithub,Pereira,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,1,1,0,0,0.0,5,1
2025-09,Fithub,Pereira,ESP-PB,Peanutty Banana Shake,Esparcibles,1,1,0,0,0.0,0,1
2025-09,Fithub,Pereira,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,1,1,0,0,0.0,0,1
2025-09,Fithub,Pereira,GRA-VAN,Vanilla Shortbread,GranOLAS,1,18,17,793900,17.0,0,1
2025-09,Fithub,Pereira,HAR-ALM,Harina de Almendra,Avena & Harinas,1,16,12,511200,12.0,2,4
2025-09,Fithub,Pereira,HAR-AVE,Harina de Avena,Avena & Harinas,1,9,7,269850,7.0,1,2
2025-09,Fithub,Pereira,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,1,2,1,51300,1.0,5,1
2025-09,Fithub,Pereira,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,1,15,14,718200,14.0,0,1
2025-09,Fithub,Pereira,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,1,7,5,256500,5.0,1,2
2025-09,Fithub,Pereira,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,1,1,1,40450,1.0,1,0
2025-09,Fithub,Pereira,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1,3,2,80900,2.0,3,1
2025-09,Tiendas naturistas,Barranquilla,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2,5,3,111000,1.5,4,2
2025-09,Tiendas naturistas,Barranquilla,COM-3GRA,Three Pack GranOLA,Combos,2,4,3,342600,1.5,4,1
2025-09,Tiendas naturistas,Barranquilla,COM-3SPR,Three Pack Spread,Combos,2,7,5,759750,2.5,0,2
2025-09,Tiendas naturistas,Barranquilla,COM-WAF,Mini Wafflera,Combos,2,6,5,590000,2.5,0,1
2025-09,Tiendas naturistas,Barranquilla,ESP-BABY,Baby Spreads,Esparcibles,2,20,16,368000,8.0,5,4
2025-09,Tiendas naturistas,Barranquilla,ESP-CIN,Golden Cinnamon Roll,Esparcibles,2,23,22,1261700,11.0,5,1
2025-09,Tiendas naturistas,Barranquilla,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,23,18,1032300,9.0,4,5
2025-09,Tiendas naturistas,Barranquilla,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,2,26,22,1261700,11.0,5,4
2025-09,Tiendas naturistas,Barranquilla,ESP-PB,Peanutty Banana Shake,Esparcibles,2,28,25,1433750,12.5,3,3
2025-09,Tiendas naturistas,Barranquilla,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,2,13,12,899400,6.0,1,1
2025-09,Tiendas naturistas,Barranquilla,GRA-CHI,Chip Cookie,GranOLAS,2,41,30,1344000,15.0,3,11
2025-09,Tiendas naturistas,Barranquilla,GRA-FUD,Fudge Cake,GranOLAS,2,27,20,896000,10.0,3,7
2025-09,Tiendas naturistas,Barranquilla,GRA-PIS,Pistachio Cookie,GranOLAS,2,9,7,371350,3.5,3,2
2025-09,Tiendas naturistas,Barranquilla,GRA-VAN,Vanilla Shortbread,GranOLAS,2,19,15,672000,7.5,2,4
2025-09,Tiendas naturistas,Barranquilla,HAR-ALM,Harina de Almendra,Avena & Harinas,2,70,66,2699400,33.0,4,4
2025-09,Tiendas naturistas,Barranquilla,HAR-AVE,Harina de Avena,Avena & Harinas,2,50,49,1813000,24.5,2,1
2025-09,Tiendas naturistas,Barranquilla,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,2,19,19,934800,9.5,4,0
2025-09,Tiendas naturistas,Barranquilla,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2,19,19,934800,9.5,4,0
2025-09,Tiendas naturistas,Barranquilla,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,2,33,31,1525200,15.5,5,2
2025-09,Tiendas naturistas,Barranquilla,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,2,29,22,853600,11.0,4,7
2025-09,Tiendas naturistas,Barranquilla,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2,28,27,1047600,13.5,2,1
2025-09,Tiendas naturistas,Bogotá,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,31,100,85,3145000,2.74,3,15
2025-09,Tiendas naturistas,Bogotá,COM-3GRA,Three Pack GranOLA,Combos,31,40,39,4453800,1.26,0,1
2025-09,Tiendas naturistas,Bogotá,COM-3SPR,Three Pack Spread,Combos,31,41,30,4558500,0.97,4,11
2025-09,Tiendas naturistas,Bogotá,COM-WAF,Mini Wafflera,Combos,31,14,11,1298000,0.35,0,3
2025-09,Tiendas naturistas,Bogotá,ESP-BABY,Baby Spreads,Esparcibles,31,75,74,1702000,2.39,8,1
2025-09,Tiendas naturistas,Bogotá,ESP-CIN,Golden Cinnamon Roll,Esparcibles,31,51,47,2695450,1.52,6,4
2025-09,Tiendas naturistas,Bogotá,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,31,105,78,4473300,2.52,4,27
2025-09,Tiendas naturistas,Bogotá,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,31,64,48,2752800,1.55,1,16
2025-09,Tiendas naturistas,Bogotá,ESP-PB,Peanutty Banana Shake,Esparcibles,31,69,57,3268950,1.84,1,12
2025-09,Tiendas naturistas,Bogotá,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,31,31,27,2023650,0.87,6,4
2025-09,Tiendas naturistas,Bogotá,GRA-CHI,Chip Cookie,GranOLAS,31,134,113,5062400,3.65,0,21
2025-09,Tiendas naturistas,Bogotá,GRA-FUD,Fudge Cake,GranOLAS,31,64,56,2508800,1.81,0,8
2025-09,Tiendas naturistas,Bogotá,GRA-PIS,Pistachio Cookie,GranOLAS,31,41,33,1750650,1.06,2,8
2025-09,Tiendas naturistas,Bogotá,GRA-VAN,Vanilla Shortbread,GranOLAS,31,79,66,2956800,2.13,0,13
2025-09,Tiendas naturistas,Bogotá,HAR-ALM,Harina de Almendra,Avena & Harinas,31,86,70,2863000,2.26,1,16
2025-09,Tiendas naturistas,Bogotá,HAR-AVE,Harina de Avena,Avena & Harinas,31,73,58,2146000,1.87,3,15
2025-09,Tiendas naturistas,Bogotá,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,31,118,92,4526400,2.97,3,26
2025-09,Tiendas naturistas,Bogotá,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,31,167,125,6150000,4.03,0,42
2025-09,Tiendas naturistas,Bogotá,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,31,66,61,3001200,1.97,0,5
2025-09,Tiendas naturistas,Bogotá,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,31,158,121,4694800,3.9,0,37
2025-09,Tiendas naturistas,Bogotá,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,31,212,205,7954000,6.61,3,7
2025-09,Tiendas naturistas,Bogotá,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,31,67,58,2250400,1.87,1,9
2025-09,Tiendas naturistas,Bucaramanga,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2,20,14,518000,7.0,8,6
2025-09,Tiendas naturistas,Bucaramanga,COM-3SPR,Three Pack Spread,Combos,2,2,1,151950,0.5,3,1
2025-09,Tiendas naturistas,Bucaramanga,COM-WAF,Mini Wafflera,Combos,2,5,4,472000,2.0,0,1
2025-09,Tiendas naturistas,Bucaramanga,ESP-BABY,Baby Spreads,Esparcibles,2,90,86,1978000,43.0,6,4
2025-09,Tiendas naturistas,Bucaramanga,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,6,5,286750,2.5,7,1
2025-09,Tiendas naturistas,Bucaramanga,ESP-PB,Peanutty Banana Shake,Esparcibles,2,8,6,344100,3.0,1,2
2025-09,Tiendas naturistas,Bucaramanga,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,2,10,9,674550,4.5,0,1
2025-09,Tiendas naturistas,Bucaramanga,GRA-CHI,Chip Cookie,GranOLAS,2,5,4,179200,2.0,2,1
2025-09,Tiendas naturistas,Bucaramanga,GRA-FUD,Fudge Cake,GranOLAS,2,12,11,492800,5.5,1,1
2025-09,Tiendas naturistas,Bucaramanga,GRA-PIS,Pistachio Cookie,GranOLAS,2,15,11,583550,5.5,0,4
2025-09,Tiendas naturistas,Bucaramanga,HAR-AVE,Harina de Avena,Avena & Harinas,2,37,27,999000,13.5,4,10
2025-09,Tiendas naturistas,Bucaramanga,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,2,17,16,787200,8.0,5,1
2025-09,Tiendas naturistas,Bucaramanga,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2,20,16,787200,8.0,0,4
2025-09,Tiendas naturistas,Bucaramanga,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2,9,8,310400,4.0,0,1
2025-09,Tiendas naturistas,Bucaramanga,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,2,3,2,77600,1.0,0,1
2025-09,Tiendas naturistas,Cali,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,5,30,29,1073000,5.8,2,1
2025-09,Tiendas naturistas,Cali,COM-3GRA,Three Pack GranOLA,Combos,5,23,21,2398200,4.2,4,2
2025-09,Tiendas naturistas,Cali,COM-3SPR,Three Pack Spread,Combos,5,22,19,2887050,3.8,6,3
2025-09,Tiendas naturistas,Cali,COM-WAF,Mini Wafflera,Combos,5,22,17,2006000,3.4,1,5
2025-09,Tiendas naturistas,Cali,ESP-BABY,Baby Spreads,Esparcibles,5,76,73,1679000,14.6,1,3
2025-09,Tiendas naturistas,Cali,ESP-CIN,Golden Cinnamon Roll,Esparcibles,5,22,20,1147000,4.0,10,2
2025-09,Tiendas naturistas,Cali,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,5,27,23,1319050,4.6,0,4
2025-09,Tiendas naturistas,Cali,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,5,52,45,2580750,9.0,5,7
2025-09,Tiendas naturistas,Cali,ESP-PB,Peanutty Banana Shake,Esparcibles,5,80,81,4645350,16.2,7,0
2025-09,Tiendas naturistas,Cali,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,5,4,3,224850,0.6,0,1
2025-09,Tiendas naturistas,Cali,GRA-CHI,Chip Cookie,GranOLAS,5,62,47,2105600,9.4,2,15
2025-09,Tiendas naturistas,Cali,GRA-FUD,Fudge Cake,GranOLAS,5,84,80,3584000,16.0,5,4
2025-09,Tiendas naturistas,Cali,GRA-PIS,Pistachio Cookie,GranOLAS,5,33,30,1591500,6.0,3,3
2025-09,Tiendas naturistas,Cali,GRA-VAN,Vanilla Shortbread,GranOLAS,5,7,6,268800,1.2,3,1
2025-09,Tiendas naturistas,Cali,HAR-ALM,Harina de Almendra,Avena & Harinas,5,16,15,613500,3.0,4,1
2025-09,Tiendas naturistas,Cali,HAR-AVE,Harina de Avena,Avena & Harinas,5,62,57,2109000,11.4,5,5
2025-09,Tiendas naturistas,Cali,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,5,29,28,1377600,5.6,4,1
2025-09,Tiendas naturistas,Cali,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,5,26,24,1180800,4.8,3,2
2025-09,Tiendas naturistas,Cali,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,5,22,22,1082400,4.4,0,0
2025-09,Tiendas naturistas,Cali,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,5,99,73,2832400,14.6,2,26
2025-09,Tiendas naturistas,Cali,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,5,96,91,3530800,18.2,1,5
2025-09,Tiendas naturistas,Cali,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,5,34,33,1280400,6.6,1,1
2025-09,Tiendas naturistas,Cartagena,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,4,7,5,185000,1.25,6,2
2025-09,Tiendas naturistas,Cartagena,ESP-BABY,Baby Spreads,Esparcibles,4,1,0,0,0.0,4,1
2025-09,Tiendas naturistas,Cartagena,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,4,7,6,344100,1.5,2,1
2025-09,Tiendas naturistas,Cartagena,ESP-PB,Peanutty Banana Shake,Esparcibles,4,12,9,516150,2.25,1,3
2025-09,Tiendas naturistas,Cartagena,GRA-CHI,Chip Cookie,GranOLAS,4,23,23,1030400,5.75,2,0
2025-09,Tiendas naturistas,Cartagena,GRA-FUD,Fudge Cake,GranOLAS,4,13,10,448000,2.5,6,3
2025-09,Tiendas naturistas,Cartagena,GRA-PIS,Pistachio Cookie,GranOLAS,4,21,16,848800,4.0,2,5
2025-09,Tiendas naturistas,Cartagena,GRA-VAN,Vanilla Shortbread,GranOLAS,4,1,0,0,0.0,3,1
2025-09,Tiendas naturistas,Cartagena,HAR-ALM,Harina de Almendra,Avena & Harinas,4,11,8,327200,2.0,0,3
2025-09,Tiendas naturistas,Cartagena,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,4,2,1,49200,0.25,1,1
2025-09,Tiendas naturistas,Cartagena,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,4,7,6,295200,1.5,0,1
2025-09,Tiendas naturistas,Cartagena,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,4,25,24,1180800,6.0,0,1
2025-09,Tiendas naturistas,Cartagena,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,4,3,2,77600,0.5,3,1
2025-09,Tiendas naturistas,Manizales,COM-3GRA,Three Pack GranOLA,Combos,1,2,1,114200,1.0,2,1
2025-09,Tiendas naturistas,Manizales,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,1,23,21,1204350,21.0,4,2
2025-09,Tiendas naturistas,Manizales,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,1,6,6,449700,6.0,4,0
2025-09,Tiendas naturistas,Manizales,GRA-CHI,Chip Cookie,GranOLAS,1,4,3,134400,3.0,0,1
2025-09,Tiendas naturistas,Manizales,GRA-FUD,Fudge Cake,GranOLAS,1,5,4,179200,4.0,0,1
2025-09,Tiendas naturistas,Manizales,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1,27,25,970000,25.0,1,2
2025-09,Tiendas naturistas,Medellín,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,13,99,90,3330000,6.92,4,9
2025-09,Tiendas naturistas,Medellín,COM-3GRA,Three Pack GranOLA,Combos,13,30,23,2626600,1.77,3,7
2025-09,Tiendas naturistas,Medellín,COM-3SPR,Three Pack Spread,Combos,13,1,0,0,0.0,0,1
2025-09,Tiendas naturistas,Medellín,COM-WAF,Mini Wafflera,Combos,13,2,1,118000,0.08,3,1
2025-09,Tiendas naturistas,Medellín,ESP-BABY,Baby Spreads,Esparcibles,13,30,28,644000,2.15,0,2
2025-09,Tiendas naturistas,Medellín,ESP-CIN,Golden Cinnamon Roll,Esparcibles,13,38,38,2179300,2.92,3,0
2025-09,Tiendas naturistas,Medellín,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,13,54,39,2236650,3.0,1,15
2025-09,Tiendas naturistas,Medellín,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,13,20,17,974950,1.31,0,3
2025-09,Tiendas naturistas,Medellín,ESP-PB,Peanutty Banana Shake,Esparcibles,13,20,18,1032300,1.38,5,2
2025-09,Tiendas naturistas,Medellín,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,13,2,1,74950,0.08,4,1
2025-09,Tiendas naturistas,Medellín,GRA-CHI,Chip Cookie,GranOLAS,13,38,29,1299200,2.23,5,9
2025-09,Tiendas naturistas,Medellín,GRA-FUD,Fudge Cake,GranOLAS,13,16,15,672000,1.15,5,1
2025-09,Tiendas naturistas,Medellín,GRA-PIS,Pistachio Cookie,GranOLAS,13,23,23,1220150,1.77,4,0
2025-09,Tiendas naturistas,Medellín,GRA-VAN,Vanilla Shortbread,GranOLAS,13,110,106,4748800,8.15,1,4
2025-09,Tiendas naturistas,Medellín,HAR-ALM,Harina de Almendra,Avena & Harinas,13,26,26,1063400,2.0,1,0
2025-09,Tiendas naturistas,Medellín,HAR-AVE,Harina de Avena,Avena & Harinas,13,21,15,555000,1.15,1,6
2025-09,Tiendas naturistas,Medellín,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,13,65,65,3198000,5.0,3,0
2025-09,Tiendas naturistas,Medellín,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,13,26,22,1082400,1.69,2,4
2025-09,Tiendas naturistas,Medellín,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,13,11,10,388000,0.77,3,1
2025-09,Tiendas naturistas,Medellín,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,13,72,66,2560800,5.08,0,6
2025-09,Tiendas naturistas,Pereira,COM-3GRA,Three Pack GranOLA,Combos,4,2,2,228400,0.5,1,0
2025-09,Tiendas naturistas,Pereira,ESP-CIN,Golden Cinnamon Roll,Esparcibles,4,4,2,114700,0.5,3,2
2025-09,Tiendas naturistas,Pereira,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,4,1,0,0,0.0,0,1
2025-09,Tiendas naturistas,Pereira,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,4,6,5,286750,1.25,0,1
2025-09,Tiendas naturistas,Pereira,ESP-PB,Peanutty Banana Shake,Esparcibles,4,5,4,229400,1.0,1,1
2025-09,Tiendas naturistas,Pereira,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,4,6,4,299800,1.0,4,2
2025-09,Tiendas naturistas,Pereira,GRA-CHI,Chip Cookie,GranOLAS,4,3,2,89600,0.5,2,1
2025-09,Tiendas naturistas,Pereira,HAR-AVE,Harina de Avena,Avena & Harinas,4,2,1,37000,0.25,0,1
2025-09,Tiendas naturistas,Pereira,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,4,2,1,38800,0.25,6,1
2025-09,Éxito,Barranquilla,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,5,41,33,1148400,6.6,0,8
2025-09,Éxito,Barranquilla,COM-3GRA,Three Pack GranOLA,Combos,5,79,59,6336600,11.8,5,20
2025-09,Éxito,Barranquilla,COM-3SPR,Three Pack Spread,Combos,5,14,11,1572450,2.2,0,3
2025-09,Éxito,Barranquilla,COM-WAF,Mini Wafflera,Combos,5,61,53,5883000,10.6,0,8
2025-09,Éxito,Barranquilla,ESP-BABY,Baby Spreads,Esparcibles,5,277,246,5325900,49.2,1,31
2025-09,Éxito,Barranquilla,ESP-CIN,Golden Cinnamon Roll,Esparcibles,5,103,92,4963400,18.4,3,11
2025-09,Éxito,Barranquilla,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,5,286,284,15321800,56.8,2,2
2025-09,Éxito,Barranquilla,ESP-PB,Peanutty Banana Shake,Esparcibles,5,22,18,971100,3.6,5,4
2025-09,Éxito,Barranquilla,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,5,239,176,12408000,35.2,5,63
2025-09,Éxito,Barranquilla,GRA-CHI,Chip Cookie,GranOLAS,5,75,58,2441800,11.6,6,17
2025-09,Éxito,Barranquilla,GRA-FUD,Fudge Cake,GranOLAS,5,102,89,3746900,17.8,7,13
2025-09,Éxito,Barranquilla,GRA-PIS,Pistachio Cookie,GranOLAS,5,172,167,8333300,33.4,3,5
2025-09,Éxito,Barranquilla,GRA-VAN,Vanilla Shortbread,GranOLAS,5,47,46,1936600,9.2,1,1
2025-09,Éxito,Barranquilla,HAR-ALM,Harina de Almendra,Avena & Harinas,5,82,72,2768400,14.4,0,10
2025-09,Éxito,Barranquilla,HAR-AVE,Harina de Avena,Avena & Harinas,5,108,108,3758400,21.6,5,0
2025-09,Éxito,Barranquilla,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,5,119,88,4074400,17.6,6,31
2025-09,Éxito,Barranquilla,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,5,215,213,9861900,42.6,4,2
2025-09,Éxito,Barranquilla,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,5,52,45,2083500,9.0,5,7
2025-09,Éxito,Barranquilla,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,5,61,48,1752000,9.6,2,13
2025-09,Éxito,Barranquilla,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,5,153,118,4307000,23.6,3,35
2025-09,Éxito,Barranquilla,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,5,79,58,2117000,11.6,3,21
2025-09,Éxito,Bogotá,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,22,419,419,14581200,19.05,0,0
2025-09,Éxito,Bogotá,COM-3GRA,Three Pack GranOLA,Combos,22,85,84,9021600,3.82,1,1
2025-09,Éxito,Bogotá,COM-3SPR,Three Pack Spread,Combos,22,235,178,25445100,8.09,2,57
2025-09,Éxito,Bogotá,COM-WAF,Mini Wafflera,Combos,22,138,136,15096000,6.18,3,2
2025-09,Éxito,Bogotá,ESP-BABY,Baby Spreads,Esparcibles,22,536,436,9439400,19.82,0,100
2025-09,Éxito,Bogotá,ESP-CIN,Golden Cinnamon Roll,Esparcibles,22,116,85,4585750,3.86,2,31
2025-09,Éxito,Bogotá,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,22,348,302,16292900,13.73,0,46
