envio_id,pedido_id,fecha_pedido,fecha_entrega_prometida,fecha_entrega_real,dias_transito,pais_destino,ciudad_destino,transportadora,estado,entregado_a_tiempo,costo_envio_cop,valor_pedido_cop
ENV-101863,PED-101863,2025-04-15,2025-04-17,2025-04-17,2,Colombia,Bogotá,Servientrega,Entregado,True,9288,119900
ENV-101864,PED-101864,2025-04-15,2025-04-18,2025-04-18,3,Colombia,Pereira,TCC,Entregado,True,15058,359700
ENV-101865,PED-101865,2025-04-15,2025-04-21,2025-04-21,6,Costa Rica,Heredia,EPS Cargo,Entregado,True,19751,83870
ENV-101866,PED-101866,2025-04-15,2025-04-17,2025-04-17,2,Colombia,Cali,Servientrega,Entregado,True,11231,128250
ENV-101867,PED-101867,2025-04-15,2025-04-21,2025-04-24,9,Costa Rica,San José,EPS Cargo,Entregado,False,24938,75900
ENV-101868,PED-101868,2025-04-15,2025-04-17,2025-04-17,2,Colombia,Cali,Servientrega,Entregado,True,10032,89900
ENV-101869,PED-101869,2025-04-15,2025-04-20,2025-04-20,5,Costa Rica,Heredia,Correos de Costa Rica,Entregado,True,23003,65780
ENV-101870,PED-101870,2025-04-15,2025-04-17,2025-04-17,2,Colombia,Pereira,Coordinadora,Entregado,True,15510,97180
ENV-101871,PED-101871,2025-04-15,2025-04-18,2025-04-18,3,Colombia,Barranquilla,TCC,Entregado,True,15788,32890
ENV-101872,PED-101872,2025-04-15,2025-04-19,2025-04-19,4,Costa Rica,San José,Correos de Costa Rica,Entregado,True,22489,113850
ENV-101873,PED-101873,2025-04-15,2025-04-19,2025-04-19,4,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,22899,31246
ENV-101874,PED-101874,2025-04-15,2025-04-17,2025-04-17,2,Colombia,Barranquilla,TCC,Entregado,True,10197,92321
ENV-101875,PED-101875,2025-04-15,2025-04-19,2025-04-19,4,Colombia,Pereira,TCC,Entregado,True,14750,32890
ENV-101876,PED-101876,2025-04-16,2025-04-20,2025-04-20,4,Colombia,Bogotá,Servientrega,Entregado,True,13444,359700
ENV-101877,PED-101877,2025-04-16,2025-04-18,2025-04-18,2,Colombia,Bucaramanga,Coordinadora,Entregado,True,15863,134850
ENV-101878,PED-101878,2025-04-16,2025-04-18,2025-04-18,2,Colombia,Pereira,Servientrega,Entregado,True,14370,128250
ENV-101879,PED-101879,2025-04-16,2025-04-18,2025-04-18,2,Colombia,Cali,Servientrega,Entregado,True,15860,48590
ENV-101880,PED-101880,2025-04-16,2025-04-19,2025-04-19,3,Colombia,Bucaramanga,TCC,Entregado,True,11776,113850
ENV-101881,PED-101881,2025-04-16,2025-04-21,2025-04-21,5,Costa Rica,San José,EPS Cargo,Entregado,True,26980,239800
ENV-101882,PED-101882,2025-04-16,2025-04-20,2025-04-20,4,Colombia,Pereira,Coordinadora,Entregado,True,10670,113850
ENV-101883,PED-101883,2025-04-16,2025-04-18,2025-04-18,2,Colombia,Bogotá,TCC,Entregado,True,15248,114622
ENV-101884,PED-101884,2025-04-16,2025-04-20,2025-04-20,4,Costa Rica,San José,EPS Cargo,Entregado,True,27041,44950
ENV-101885,PED-101885,2025-04-16,2025-04-20,2025-04-20,4,Colombia,Bogotá,Servientrega,Entregado,True,11123,102465
ENV-101886,PED-101886,2025-04-17,2025-04-21,2025-04-21,4,Colombia,Cali,Coordinadora,Entregado,True,9688,56430
ENV-101887,PED-101887,2025-04-17,2025-04-19,2025-04-21,4,Colombia,Medellín,TCC,Entregado,False,11168,83380
ENV-101888,PED-101888,2025-04-17,2025-04-20,2025-04-20,3,Colombia,Barranquilla,Coordinadora,Entregado,True,9420,62700
ENV-101889,PED-101889,2025-04-17,2025-04-20,2025-04-20,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,11817,63500
ENV-101890,PED-101890,2025-04-17,2025-04-19,2025-04-19,2,Colombia,Bucaramanga,Servientrega,Entregado,True,9816,256215
ENV-101891,PED-101891,2025-04-17,2025-04-22,2025-04-22,5,Costa Rica,Alajuela,EPS Cargo,Entregado,True,29254,65780
ENV-101892,PED-101892,2025-04-17,2025-04-23,2025-04-23,6,Costa Rica,San José,EPS Cargo,Entregado,True,18809,31350
ENV-101893,PED-101893,2025-04-17,2025-04-19,2025-04-19,2,Colombia,Barranquilla,Coordinadora,Entregado,True,11094,83380
ENV-101894,PED-101894,2025-04-17,2025-04-19,2025-04-19,2,Colombia,Pereira,Servientrega,Entregado,True,10791,359700
ENV-101895,PED-101895,2025-04-17,2025-04-20,2025-04-20,3,Colombia,Medellín,Coordinadora,Entregado,True,14636,94050
ENV-101896,PED-101896,2025-04-17,2025-04-19,2025-04-19,2,Colombia,Pereira,Coordinadora,Entregado,True,13226,89348
ENV-101897,PED-101897,2025-04-17,2025-04-21,2025-04-21,4,Colombia,Barranquilla,Servientrega,Entregado,True,13751,84000
ENV-101898,PED-101898,2025-04-17,2025-04-21,2025-04-26,9,Colombia,Bogotá,Coordinadora,Entregado,False,15387,75600
ENV-101899,PED-101899,2025-04-18,2025-04-21,2025-04-21,3,Colombia,Bucaramanga,Servientrega,Entregado,True,11014,190500
ENV-101900,PED-101900,2025-04-18,2025-04-21,2025-04-21,3,Colombia,Bogotá,Coordinadora,Entregado,True,11173,190500
ENV-101901,PED-101901,2025-04-18,2025-04-21,2025-04-21,3,Colombia,Medellín,TCC,Entregado,True,12827,145770
ENV-101902,PED-101902,2025-04-18,2025-04-23,2025-04-23,5,Costa Rica,San José,Correos de Costa Rica,Entregado,True,29728,139900
ENV-101903,PED-101903,2025-04-18,2025-04-22,2025-04-22,4,Colombia,Bogotá,Servientrega,Entregado,True,13016,28000
ENV-101904,PED-101904,2025-04-18,2025-04-22,2025-04-22,4,Costa Rica,Heredia,Correos de Costa Rica,Entregado,True,24585,84000
ENV-101905,PED-101905,2025-04-18,2025-04-22,2025-04-22,4,Colombia,Pereira,Servientrega,Entregado,True,9195,113850
ENV-101906,PED-101906,2025-04-18,2025-04-22,2025-04-22,4,Colombia,Pereira,Coordinadora,Entregado,True,13552,41302
ENV-101907,PED-101907,2025-04-18,2025-04-20,2025-04-20,2,Colombia,Pereira,Coordinadora,Entregado,True,13014,31350
ENV-101908,PED-101908,2025-04-18,2025-04-21,2025-04-21,3,Colombia,Pereira,Coordinadora,Entregado,True,13986,48590
ENV-101909,PED-101909,2025-04-18,2025-04-21,2025-04-21,3,Colombia,Barranquilla,TCC,Entregado,True,14270,83380
ENV-101910,PED-101910,2025-04-18,2025-04-21,2025-04-21,3,Colombia,Pereira,Servientrega,Entregado,True,9785,127000
ENV-101911,PED-101911,2025-04-19,2025-04-23,2025-04-23,4,Colombia,Cali,Servientrega,Entregado,True,10718,28000
ENV-101912,PED-101912,2025-04-19,2025-04-22,2025-04-22,3,Colombia,Barranquilla,TCC,Entregado,True,13127,98752
ENV-101913,PED-101913,2025-04-19,2025-04-23,2025-04-23,4,Colombia,Barranquilla,Coordinadora,Entregado,True,15948,37950
ENV-101914,PED-101914,2025-04-19,2025-04-25,2025-04-25,6,Costa Rica,Cartago,EPS Cargo,Entregado,True,25378,31350
ENV-101915,PED-101915,2025-04-19,2025-04-24,2025-04-24,5,Costa Rica,Heredia,Correos de Costa Rica,Entregado,True,31490,32890
ENV-101916,PED-101916,2025-04-19,2025-04-23,2025-04-23,4,Colombia,Pereira,TCC,Entregado,True,15345,65780
ENV-101917,PED-101917,2025-04-19,2025-04-23,2025-04-23,4,Colombia,Cali,Servientrega,Entregado,True,15275,75900
ENV-101918,PED-101918,2025-04-19,2025-04-23,2025-04-23,4,Costa Rica,Heredia,EPS Cargo,Entregado,True,18125,94050
ENV-101919,PED-101919,2025-04-19,2025-04-22,2025-04-22,3,Colombia,Bucaramanga,Servientrega,Entregado,True,14027,89348
ENV-101920,PED-101920,2025-04-19,2025-04-25,2025-04-25,6,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,27406,145770
ENV-101921,PED-101921,2025-04-19,2025-04-21,2025-04-21,2,Colombia,Cali,Servientrega,Entregado,True,9212,120650
ENV-101922,PED-101922,2025-04-19,2025-04-21,2025-04-21,2,Colombia,Bogotá,Servientrega,Entregado,True,14172,127000
ENV-101923,PED-101923,2025-04-19,2025-04-22,2025-04-22,3,Colombia,Barranquilla,TCC,Entregado,True,14116,89900
ENV-101924,PED-101924,2025-04-19,2025-04-23,2025-04-23,4,Colombia,Medellín,Servientrega,Entregado,True,9505,83380
ENV-101925,PED-101925,2025-04-19,2025-04-23,2025-04-23,4,Colombia,Barranquilla,Servientrega,Entregado,True,14465,125070
ENV-101926,PED-101926,2025-04-20,2025-04-23,2025-04-23,3,Colombia,Cali,TCC,Entregado,True,12225,279800
ENV-101927,PED-101927,2025-04-20,2025-04-25,2025-04-25,5,Costa Rica,San José,Correos de Costa Rica,Entregado,True,19706,138482
ENV-101928,PED-101928,2025-04-20,2025-04-22,2025-04-22,2,Colombia,Bogotá,TCC,Entregado,True,14060,41690
ENV-101929,PED-101929,2025-04-20,2025-04-22,2025-04-22,2,Colombia,Cali,Servientrega,Entregado,True,14335,37950
ENV-101930,PED-101930,2025-04-20,2025-04-24,2025-04-24,4,Costa Rica,San José,Correos de Costa Rica,Entregado,True,29911,94050
ENV-101931,PED-101931,2025-04-20,2025-04-23,2025-04-23,3,Colombia,Pereira,Servientrega,Entregado,True,15145,180975
ENV-101932,PED-101932,2025-04-20,2025-04-22,2025-04-22,2,Colombia,Barranquilla,TCC,Entregado,True,15527,31350
ENV-101933,PED-101933,2025-04-20,2025-04-24,2025-04-26,6,Costa Rica,Heredia,EPS Cargo,Entregado,False,22188,94050
ENV-101934,PED-101934,2025-04-20,2025-04-25,2025-04-25,5,Costa Rica,San José,EPS Cargo,Entregado,True,27153,37950
ENV-101935,PED-101935,2025-04-20,2025-04-22,2025-04-22,2,Colombia,Bucaramanga,Coordinadora,Entregado,True,9212,97180
ENV-101936,PED-101936,2025-04-20,2025-04-22,2025-04-22,2,Colombia,Pereira,Coordinadora,Entregado,True,15470,83380
ENV-101937,PED-101937,2025-04-21,2025-04-27,2025-04-27,6,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,25755,125070
ENV-101938,PED-101938,2025-04-21,2025-04-24,2025-04-24,3,Colombia,Pereira,Servientrega,Entregado,True,14712,179800
ENV-101939,PED-101939,2025-04-21,2025-04-26,2025-04-26,5,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,20642,97180
ENV-101940,PED-101940,2025-04-21,2025-04-23,2025-04-23,2,Colombia,Pereira,TCC,Entregado,True,12004,69300
ENV-101941,PED-101941,2025-04-21,2025-04-23,2025-04-23,2,Colombia,Bogotá,TCC,Entregado,True,13306,179800
ENV-101942,PED-101942,2025-04-21,2025-04-27,2025-04-27,6,Costa Rica,Cartago,EPS Cargo,Entregado,True,26982,41690
ENV-101943,PED-101943,2025-04-21,2025-04-24,2025-04-24,3,Colombia,Barranquilla,TCC,Entregado,True,10912,98670
ENV-101944,PED-101944,2025-04-21,2025-04-23,2025-04-23,2,Colombia,Medellín,Servientrega,Entregado,True,9575,32890
ENV-101945,PED-101945,2025-04-21,2025-04-23,2025-04-23,2,Colombia,Pereira,Servientrega,Entregado,True,13201,97180
ENV-101946,PED-101946,2025-04-21,2025-04-25,2025-04-25,4,Colombia,Bogotá,Servientrega,Entregado,True,11021,127000
ENV-101947,PED-101947,2025-04-21,2025-04-25,2025-04-25,4,Colombia,Cali,TCC,Entregado,True,12439,89900
ENV-101948,PED-101948,2025-04-21,2025-04-23,2025-04-23,2,Colombia,Barranquilla,Servientrega,Entregado,True,14382,48590
ENV-101949,PED-101949,2025-04-21,2025-04-25,2025-04-25,4,Colombia,Barranquilla,TCC,Entregado,True,13978,97180
ENV-101950,PED-101950,2025-04-22,2025-04-26,2025-04-26,4,Costa Rica,Alajuela,EPS Cargo,Entregado,True,20766,63500
ENV-101951,PED-101951,2025-04-22,2025-04-26,2025-04-26,4,Costa Rica,San José,EPS Cargo,Entregado,True,24284,63500
ENV-101952,PED-101952,2025-04-22,2025-04-26,2025-04-26,4,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,20094,82603
ENV-101953,PED-101953,2025-04-22,2025-04-24,2025-04-24,2,Colombia,Pereira,Servientrega,Entregado,True,15084,97180
ENV-101954,PED-101954,2025-04-22,2025-04-25,2025-04-29,7,Colombia,Bucaramanga,Coordinadora,Entregado,False,11236,239800
ENV-101955,PED-101955,2025-04-22,2025-04-25,2025-04-25,3,Colombia,Cali,Servientrega,Entregado,True,11234,84645
ENV-101956,PED-101956,2025-04-22,2025-04-26,2025-05-01,9,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,False,29293,94050
ENV-101957,PED-101957,2025-04-22,2025-04-24,2025-04-24,2,Colombia,Bogotá,Servientrega,Entregado,True,10720,103950
ENV-101958,PED-101958,2025-04-22,2025-04-25,2025-04-25,3,Colombia,Bogotá,TCC,Entregado,True,13730,83380
ENV-101959,PED-101959,2025-04-22,2025-04-24,2025-04-24,2,Colombia,Bogotá,Coordinadora,Entregado,True,15067,34650
ENV-101960,PED-101960,2025-04-22,2025-04-24,2025-04-29,7,Colombia,Bucaramanga,Servientrega,Entregado,False,13908,127000
ENV-101961,PED-101961,2025-04-22,2025-04-25,2025-04-25,3,Colombia,Medellín,TCC,Entregado,True,10393,40500
ENV-101962,PED-101962,2025-04-22,2025-04-26,2025-04-26,4,Colombia,Medellín,Servientrega,Entregado,True,12968,135000
ENV-101963,PED-101963,2025-04-22,2025-04-24,2025-04-24,2,Colombia,Bucaramanga,Servientrega,Entregado,True,12117,48590
ENV-101964,PED-101964,2025-04-22,2025-04-26,2025-04-26,4,Costa Rica,Alajuela,EPS Cargo,Entregado,True,25704,125070
ENV-101965,PED-101965,2025-04-22,2025-04-26,2025-04-26,4,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,20040,84000
ENV-101966,PED-101966,2025-04-22,2025-04-26,2025-04-26,4,Colombia,Bucaramanga,TCC,Entregado,True,13434,53200
ENV-101967,PED-101967,2025-04-23,2025-04-26,2025-04-26,3,Colombia,Pereira,Servientrega,Entregado,True,11471,239800
ENV-101968,PED-101968,2025-04-23,2025-04-25,2025-04-25,2,Colombia,Barranquilla,Servientrega,Entregado,True,9189,37950
ENV-101969,PED-101969,2025-04-23,2025-04-26,2025-04-26,3,Colombia,Bucaramanga,Servientrega,Entregado,True,11462,26648
ENV-101970,PED-101970,2025-04-23,2025-04-26,2025-04-26,3,Colombia,Medellín,Servientrega,Entregado,True,13939,180975
ENV-101971,PED-101971,2025-04-23,2025-04-29,2025-04-29,6,Costa Rica,Alajuela,EPS Cargo,Entregado,True,19104,97180
ENV-101972,PED-101972,2025-04-23,2025-04-25,2025-04-25,2,Colombia,Medellín,Servientrega,Entregado,True,10263,32890
ENV-101973,PED-101973,2025-04-23,2025-04-26,2025-04-26,3,Colombia,Cali,Servientrega,Entregado,True,9462,123904
ENV-101974,PED-101974,2025-04-23,2025-04-26,2025-04-26,3,Colombia,Cali,Coordinadora,Entregado,True,15791,45000
ENV-101975,PED-101975,2025-04-23,2025-04-28,2025-04-28,5,Costa Rica,San José,Correos de Costa Rica,Entregado,True,29410,190500
ENV-101976,PED-101976,2025-04-23,2025-04-26,2025-04-26,3,Colombia,Cali,Coordinadora,Entregado,True,12581,44950
ENV-101977,PED-101977,2025-04-23,2025-04-26,2025-04-26,3,Colombia,Bucaramanga,TCC,Entregado,True,11096,75900
ENV-101978,PED-101978,2025-04-23,2025-04-25,2025-04-27,4,Colombia,Barranquilla,Coordinadora,Entregado,False,12857,145770
ENV-101979,PED-101979,2025-04-23,2025-04-26,2025-04-26,3,Colombia,Cali,TCC,Entregado,True,10786,359700
ENV-101980,PED-101980,2025-04-23,2025-04-27,2025-04-27,4,Colombia,Bucaramanga,Servientrega,Entregado,True,9621,134850
ENV-101981,PED-101981,2025-04-23,2025-04-27,2025-04-27,4,Colombia,Pereira,Servientrega,Entregado,True,12658,114300
ENV-101982,PED-101982,2025-04-23,2025-04-27,2025-04-28,5,Costa Rica,San José,EPS Cargo,Entregado,False,29229,48590
ENV-101983,PED-101983,2025-04-23,2025-04-29,2025-04-29,6,Costa Rica,San José,Correos de Costa Rica,Entregado,True,31263,62700
ENV-101984,PED-101984,2025-04-23,2025-04-25,2025-04-25,2,Colombia,Cali,Coordinadora,Entregado,True,13908,98670
ENV-101985,PED-101985,2025-04-23,2025-04-26,2025-04-26,3,Colombia,Cali,Coordinadora,Entregado,True,10624,31350
ENV-101986,PED-101986,2025-04-23,2025-04-25,2025-04-25,2,Colombia,Cali,Servientrega,Entregado,True,15085,48590
ENV-101987,PED-101987,2025-04-24,2025-04-27,2025-04-27,3,Colombia,Pereira,Servientrega,Entregado,True,9773,125070
ENV-101988,PED-101988,2025-04-24,2025-04-26,2025-04-26,2,Colombia,Medellín,Servientrega,Entregado,True,15836,97180
ENV-101989,PED-101989,2025-04-24,2025-04-27,2025-04-27,3,Colombia,Barranquilla,TCC,Entregado,True,15621,145770
ENV-101990,PED-101990,2025-04-24,2025-04-28,2025-04-28,4,Colombia,Pereira,TCC,Entregado,True,13633,113850
ENV-101991,PED-101991,2025-04-24,2025-04-26,2025-04-26,2,Colombia,Cali,Coordinadora,Entregado,True,9501,34155
ENV-101992,PED-101992,2025-04-24,2025-04-26,2025-04-26,2,Colombia,Barranquilla,TCC,Entregado,True,11980,48590
ENV-101993,PED-101993,2025-04-24,2025-04-27,2025-04-27,3,Colombia,Bogotá,TCC,Entregado,True,9819,31350
ENV-101994,PED-101994,2025-04-24,2025-04-28,2025-04-28,4,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,22927,48590
ENV-101995,PED-101995,2025-04-24,2025-04-26,2025-04-26,2,Colombia,Pereira,TCC,Entregado,True,14372,75900
ENV-101996,PED-101996,2025-04-24,2025-04-27,2025-04-27,3,Colombia,Bogotá,TCC,Entregado,True,13551,94050
ENV-101997,PED-101997,2025-04-24,2025-04-28,2025-04-28,4,Costa Rica,Heredia,Correos de Costa Rica,Entregado,True,19313,32890
ENV-101998,PED-101998,2025-04-24,2025-04-26,2025-04-26,2,Colombia,Cali,Coordinadora,Entregado,True,13267,45000
ENV-101999,PED-101999,2025-04-24,2025-04-27,2025-04-29,5,Colombia,Pereira,TCC,Entregado,False,10572,83380
ENV-102000,PED-102000,2025-04-24,2025-04-27,2025-04-27,3,Colombia,Barranquilla,Coordinadora,Entregado,True,10007,63500
ENV-102001,PED-102001,2025-04-24,2025-04-28,2025-04-28,4,Colombia,Medellín,Coordinadora,Entregado,True,13034,145770
ENV-102002,PED-102002,2025-04-24,2025-04-27,2025-04-27,3,Colombia,Bogotá,Servientrega,Entregado,True,10574,89900
ENV-102003,PED-102003,2025-04-24,2025-04-28,2025-04-28,4,Colombia,Bucaramanga,Servientrega,Entregado,True,10211,251820
ENV-102004,PED-102004,2025-04-24,2025-04-28,2025-04-28,4,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,21232,48590
ENV-102005,PED-102005,2025-04-24,2025-04-28,2025-04-28,4,Colombia,Barranquilla,Coordinadora,Entregado,True,12550,48590
ENV-102006,PED-102006,2025-04-24,2025-04-28,2025-05-01,7,Colombia,Medellín,Coordinadora,Entregado,False,12417,94050
ENV-102007,PED-102007,2025-04-25,2025-04-28,2025-04-28,3,Colombia,Barranquilla,Servientrega,Entregado,True,9433,85500
ENV-102008,PED-102008,2025-04-25,2025-04-29,2025-04-29,4,Colombia,Medellín,TCC,Entregado,True,9507,36052
ENV-102009,PED-102009,2025-04-25,2025-04-27,2025-04-27,2,Colombia,Cali,Coordinadora,Entregado,True,9908,83380
ENV-102010,PED-102010,2025-04-25,2025-04-27,2025-04-27,2,Colombia,Bucaramanga,Coordinadora,Entregado,True,10700,83870
ENV-102011,PED-102011,2025-04-25,2025-04-29,2025-04-29,4,Colombia,Barranquilla,Servientrega,Entregado,True,9141,94050
ENV-102012,PED-102012,2025-04-25,2025-04-29,2025-04-29,4,Colombia,Medellín,Servientrega,Entregado,True,14850,48590
ENV-102013,PED-102013,2025-04-25,2025-04-30,2025-04-30,5,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,18266,98670
ENV-102014,PED-102014,2025-04-25,2025-04-27,2025-04-27,2,Colombia,Cali,Servientrega,Entregado,True,13622,125070
ENV-102015,PED-102015,2025-04-25,2025-04-29,2025-04-29,4,Colombia,Medellín,TCC,Entregado,True,15820,56430
ENV-102016,PED-102016,2025-04-25,2025-04-27,2025-04-27,2,Colombia,Bogotá,TCC,Entregado,True,10115,237830
ENV-102017,PED-102017,2025-04-25,2025-04-30,2025-04-30,5,Costa Rica,Cartago,EPS Cargo,Entregado,True,29039,113850
ENV-102018,PED-102018,2025-04-25,2025-05-01,2025-05-01,6,Costa Rica,San José,Correos de Costa Rica,Entregado,True,30616,113850
ENV-102019,PED-102019,2025-04-25,2025-04-27,2025-04-27,2,Colombia,Medellín,TCC,Entregado,True,9468,37950
ENV-102020,PED-102020,2025-04-25,2025-04-29,2025-04-29,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,9947,63500
ENV-102021,PED-102021,2025-04-25,2025-04-28,2025-04-28,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,15739,41690
ENV-102022,PED-102022,2025-04-25,2025-04-27,2025-04-27,2,Colombia,Bucaramanga,TCC,Entregado,True,9924,41690
ENV-102023,PED-102023,2025-04-25,2025-05-01,2025-05-01,6,Costa Rica,Cartago,EPS Cargo,Entregado,True,27128,41690
ENV-102024,PED-102024,2025-04-25,2025-04-29,2025-04-29,4,Colombia,Cali,TCC,Entregado,True,9977,127000
ENV-102025,PED-102025,2025-04-25,2025-04-28,2025-04-28,3,Colombia,Cali,TCC,Entregado,True,13609,62700
ENV-102026,PED-102026,2025-04-25,2025-04-29,2025-04-29,4,Costa Rica,Alajuela,EPS Cargo,Entregado,True,27151,83380
ENV-102027,PED-102027,2025-04-25,2025-04-27,2025-04-27,2,Colombia,Cali,TCC,Entregado,True,13973,94050
ENV-102028,PED-102028,2025-04-25,2025-04-29,2025-04-29,4,Costa Rica,Alajuela,EPS Cargo,Entregado,True,29629,75900
ENV-102029,PED-102029,2025-04-25,2025-04-29,2025-04-29,4,Colombia,Barranquilla,Coordinadora,Entregado,True,9646,44950
ENV-102030,PED-102030,2025-04-25,2025-04-29,2025-04-29,4,Colombia,Medellín,Coordinadora,Entregado,True,14837,65780
ENV-102031,PED-102031,2025-04-25,2025-04-28,2025-04-28,3,Colombia,Bucaramanga,TCC,Entregado,True,12280,83380
ENV-102032,PED-102032,2025-04-26,2025-05-01,2025-05-01,5,Costa Rica,Alajuela,EPS Cargo,Entregado,True,28492,41690
ENV-102033,PED-102033,2025-04-26,2025-04-28,2025-04-28,2,Colombia,Cali,Servientrega,Entregado,True,14900,94050
ENV-102034,PED-102034,2025-04-26,2025-05-02,2025-05-02,6,Costa Rica,Alajuela,Correos de Costa Rica,Entregado,True,29926,31350
ENV-102035,PED-102035,2025-04-26,2025-04-29,2025-04-29,3,Colombia,Bogotá,Servientrega,Entregado,True,13518,97180
ENV-102036,PED-102036,2025-04-26,2025-04-28,2025-04-28,2,Colombia,Cali,TCC,Entregado,True,9631,125070
ENV-102037,PED-102037,2025-04-26,2025-04-28,2025-04-28,2,Colombia,Barranquilla,TCC,Entregado,True,13873,131193
ENV-102038,PED-102038,2025-04-26,2025-04-28,2025-04-28,2,Colombia,Barranquilla,TCC,Entregado,True,11301,41690
ENV-102039,PED-102039,2025-04-26,2025-04-29,2025-05-02,6,Colombia,Cali,TCC,Entregado,False,12748,63500
ENV-102040,PED-102040,2025-04-26,2025-04-29,2025-04-29,3,Colombia,Cali,TCC,Entregado,True,11057,265810
ENV-102041,PED-102041,2025-04-26,2025-04-28,2025-04-28,2,Colombia,Bucaramanga,TCC,Entregado,True,11826,48590
ENV-102042,PED-102042,2025-04-26,2025-05-02,2025-05-02,6,Costa Rica,Cartago,Correos de Costa Rica,Entregado,True,23801,203830
ENV-102043,PED-102043,2025-04-26,2025-04-28,2025-04-28,2,Colombia,Cali,Coordinadora,Entregado,True,9905,179800
ENV-102044,PED-102044,2025-04-26,2025-04-28,2025-04-28,2,Colombia,Bogotá,Servientrega,Entregado,True,9948,41690
ENV-102045,PED-102045,2025-04-26,2025-04-28,2025-04-29,3,Colombia,Medellín,Servientrega,Entregado,False,9559,37950
ENV-102046,PED-102046,2025-04-26,2025-05-01,2025-05-01,5,Costa Rica,Heredia,Correos de Costa Rica,Entregado,True,25305,419700
ENV-102047,PED-102047,2025-04-26,2025-04-30,2025-04-30,4,Colombia,Cali,TCC,Entregado,True,14300,145770
